index,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
3065,232.73,12.0,1,26,0,1,0.0,0.0,8.05,191.17,0.0,0.07,59.46,0.0,0.0,0.0,0.0,0.0,199.3
3066,522.85,16.0,1,29,1,1,512.32,0.0,33.55,493.82,0.0,0.82,455.07,0.0,0.0,0.0,0.2,0.0,528.39
3067,576.82,15.0,0,28,0,1,605.96,0.0,81.2,520.55,0.0,9.16,575.32,0.0,0.0,0.0,0.0,1.08,613.05
3068,258.2,21.0,1,31,0,1,190.68,0.0,20.0,175.2,0.0,0.47,143.57,0.0,0.0,0.24,0.0,0.0,195.91
3069,1126.41,19.0,1,24,0,2,1119.46,0.0,95.02,666.64,0.72,49.92,557.41,0.0,0.0,0.0,1.96,0.0,814.25
3070,274.81,21.0,1,20,0,1,117.3,0.0,28.07,84.58,0.69,0.0,81.05,0.0,0.0,0.0,0.0,0.0,113.35
3071,904.23,15.0,1,29,0,1,434.97,0.0,41.03,418.47,0.0,0.66,406.33,0.0,0.0,0.39,0.0,0.0,460.54
3072,442.96,10.0,0,33,0,1,0.0,0.0,40.64,414.36,1.11,0.0,86.69,0.0,0.0,0.0,0.25,0.0,456.36
3073,169.25,11.0,1,20,0,1,182.36,0.0,17.59,154.47,0.0,1.61,37.44,0.0,0.0,0.0,2.61,0.0,176.28
3074,624.68,17.0,1,38,0,1,402.38,0.0,30.13,398.06,0.0,3.12,344.26,0.0,0.0,0.0,0.0,0.0,431.31
3075,555.09,12.0,0,50,0,1,596.19,0.0,55.34,528.27,0.0,2.61,485.32,0.0,0.0,0.16,0.0,0.0,586.37
3076,572.89,20.0,1,24,0,1,0.0,0.0,48.6,317.11,0.0,0.21,63.04,0.0,0.0,0.0,0.27,0.0,366.19
3077,2100.11,17.0,1,38,0,1,0.0,0.0,266.36,1164.72,0.0,206.84,384.34,0.0,0.0,0.0,0.0,0.0,1637.92
3078,976.04,18.0,1,41,0,1,354.94,0.0,71.81,299.23,0.0,8.63,362.1,0.0,0.0,4.05,0.0,0.0,383.71
3079,308.88,23.0,1,38,0,1,0.0,0.0,42.36,259.74,0.0,0.0,51.34,0.0,0.0,0.0,0.0,0.0,302.1
3080,439.8,23.0,0,54,0,1,463.92,0.0,78.36,392.86,0.0,10.28,467.68,0.0,0.0,6.07,0.0,0.0,487.57
3081,1425.17,21.0,1,55,1,1,0.0,0.0,386.47,629.43,0.0,0.31,153.2,0.0,0.0,0.0,0.0,0.0,1016.21
3082,102.96,10.0,0,33,0,1,0.0,0.0,32.91,48.73,0.0,2.64,2.33,0.0,0.0,0.0,0.0,0.0,84.27
3083,553.81,11.0,1,28,0,2,0.0,0.0,92.59,409.8,0.0,0.36,97.68,0.0,0.0,2.12,0.14,0.0,505.02
3084,310.29,11.0,1,23,0,1,0.0,0.0,47.55,111.12,0.0,0.0,60.42,0.0,0.0,1.25,0.0,0.0,159.92
3085,672.41,19.0,1,30,0,1,274.55,0.0,31.29,253.72,0.0,0.0,285.01,0.0,0.0,0.0,0.0,0.0,285.01
3086,565.02,12.0,1,25,1,1,0.0,0.0,233.13,274.82,0.0,7.17,16.17,0.0,0.0,0.0,0.46,0.0,515.58
3087,358.87,11.0,1,25,0,1,156.03,0.0,19.22,146.74,0.0,0.44,159.12,0.0,0.0,0.0,1.79,0.0,168.19
3088,148.16,15.0,1,20,0,1,61.12,0.0,5.62,67.25,0.0,0.0,72.61,0.0,0.0,0.26,0.0,0.0,73.13
3089,520.46,11.0,1,36,0,1,0.0,0.0,59.35,476.86,0.0,0.0,84.74,0.0,0.0,0.0,0.0,0.0,536.21
3090,1892.7,23.0,1,37,0,1,0.0,0.0,43.07,485.26,0.0,1.88,8.45,0.0,0.0,0.45,0.0,0.0,530.66
3091,1482.59,18.0,1,29,0,1,0.0,0.0,123.32,1027.88,0.0,33.28,329.34,0.0,0.0,0.98,0.0,0.0,1185.45
3092,165.65,11.0,1,32,0,2,0.0,0.0,17.27,109.72,0.0,0.0,75.57,0.0,0.0,0.0,0.0,0.0,126.99
3093,1086.23,14.0,1,26,0,1,0.0,0.0,14.68,320.35,0.0,8.93,80.5,0.0,0.0,0.0,0.0,0.0,343.96
3094,103.55,11.0,1,37,1,1,0.0,0.0,4.19,52.8,0.0,0.0,6.27,0.0,0.0,0.0,0.0,0.0,56.99
3095,154.77,20.0,0,53,0,1,0.0,0.0,17.21,106.56,0.0,14.06,8.22,0.0,0.0,0.0,0.0,0.0,137.84
3096,474.03,10.0,1,39,1,1,0.0,0.0,215.86,279.08,0.13,0.42,1.71,0.0,0.0,0.0,0.0,0.0,495.49
3097,1719.65,11.0,1,41,0,1,0.0,0.0,8.0,692.54,0.0,0.71,86.57,0.0,0.0,0.0,0.0,0.0,701.26
3098,248.35,16.0,1,29,0,1,136.02,0.0,33.24,116.69,0.0,0.0,127.22,0.0,0.0,0.0,4.24,0.0,154.17
3099,280.14,15.0,1,38,0,1,176.19,0.0,18.72,186.21,0.0,0.0,178.25,0.0,0.0,0.0,0.0,0.0,204.93
3100,286.66,13.0,0,25,0,1,231.33,0.0,39.54,172.91,0.0,16.94,162.78,0.0,0.0,0.0,0.0,0.0,229.39
3101,102.96,18.0,1,41,1,1,0.0,0.0,19.17,34.96,0.0,0.71,19.27,0.0,0.0,0.0,0.99,0.0,55.82
3102,853.96,18.0,1,27,0,2,0.0,0.0,51.43,658.55,0.0,7.88,149.12,0.0,0.0,0.0,0.0,0.0,717.86
3103,1069.77,11.0,1,30,0,1,0.0,0.0,98.72,706.12,0.0,0.0,155.4,0.0,0.0,0.0,0.0,0.0,804.84
3104,193.35,11.0,1,21,1,1,70.84,0.0,15.24,64.75,0.0,0.63,47.65,0.0,0.0,0.0,1.46,0.0,82.09
3105,671.01,10.0,1,31,0,1,0.0,0.0,375.84,221.72,3.71,2.27,118.52,0.0,0.0,0.0,3.57,0.0,607.12
3106,243.64,18.0,1,20,0,1,230.38,0.0,13.94,236.43,0.0,1.81,133.97,0.0,0.0,0.0,2.62,1.2,257.2
3107,578.7,22.0,1,23,0,1,468.56,0.0,64.98,393.56,0.0,0.0,198.09,0.0,0.0,0.6,0.0,32.08,523.3
3108,120.7,13.0,1,33,0,1,0.0,0.0,17.39,66.12,0.0,0.09,25.03,0.0,0.0,0.0,0.0,0.0,83.6
3109,133.85,16.0,1,43,0,1,58.91,0.0,10.84,49.46,0.0,1.88,46.03,0.0,0.0,1.11,0.0,0.0,63.3
3110,148.7,10.0,1,25,1,1,67.29,0.0,17.95,41.04,0.0,0.67,63.39,0.0,0.0,0.67,8.42,0.0,68.74
3111,526.44,22.0,1,20,0,2,294.3,0.0,33.82,281.23,0.0,3.77,246.14,0.0,0.0,3.36,0.0,0.0,322.19
3112,651.95,21.0,1,31,0,2,0.0,0.0,32.82,266.06,0.0,0.0,77.36,0.0,0.0,0.0,0.0,0.0,298.88
3113,134.75,15.0,0,26,0,1,0.0,0.0,8.98,139.41,0.0,0.39,23.66,0.0,0.0,0.33,0.0,0.0,149.1
3114,373.68,10.0,1,21,0,3,2003.41,0.0,26.67,77.92,0.45,0.0,1.26,0.0,0.0,0.0,0.0,0.0,105.04
3115,1267.1,14.0,1,41,0,1,1220.91,0.0,81.84,1108.39,0.0,0.0,1104.43,0.0,0.0,0.0,0.0,0.0,1190.23
3116,790.62,23.0,1,25,0,1,653.19,0.0,20.18,513.59,0.0,0.0,488.6,0.0,0.0,0.69,0.16,0.0,534.62
3117,885.29,10.0,1,39,1,2,980.34,0.0,31.4,924.99,0.0,3.41,959.8,0.0,0.0,0.0,0.0,0.0,959.8
3118,1033.47,15.0,1,42,0,2,437.36,0.0,52.57,365.84,0.0,5.34,367.2,0.0,0.0,8.74,0.0,0.34,433.18
3119,377.37,18.0,1,29,0,1,346.02,0.0,178.9,194.39,0.0,6.59,208.14,0.0,0.0,0.0,3.34,0.0,383.21
3120,249.52,19.0,1,40,0,1,145.56,0.0,4.73,135.76,0.0,0.0,127.7,0.0,0.0,0.0,0.0,0.0,140.49
3121,114.66,11.0,0,47,1,1,0.0,0.0,39.74,80.03,0.0,0.86,18.39,0.0,0.0,0.0,0.0,0.0,120.63
3122,674.98,12.0,0,31,0,1,0.0,0.0,18.21,356.51,0.58,1.75,194.03,0.0,0.0,0.0,0.0,0.0,377.05
3123,296.48,21.0,1,29,0,1,0.0,0.0,13.12,305.41,0.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,318.53
3124,308.23,15.0,1,37,0,1,169.78,0.0,23.66,153.89,0.0,2.58,82.43,0.0,0.0,0.0,0.0,0.0,180.13
3125,598.5,18.0,1,22,0,2,362.49,0.0,69.87,319.72,0.0,3.67,226.01,0.0,0.0,2.25,0.0,0.0,395.51
3126,482.38,11.0,1,33,0,1,0.0,0.0,58.65,206.41,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,265.06
3127,352.35,22.0,0,54,0,1,158.24,0.0,38.85,137.66,0.0,0.27,120.31,0.0,0.0,1.11,0.0,0.0,177.89
3128,996.0,19.0,1,40,0,1,947.92,0.0,50.23,882.93,0.0,0.97,679.21,0.0,0.0,0.0,0.0,3.65,941.44
3129,1433.59,18.0,1,30,0,1,1584.31,0.0,768.05,540.06,0.0,28.23,1310.75,0.0,0.0,4.45,43.54,0.0,1384.33
3130,423.42,21.0,0,38,0,1,424.31,0.0,11.48,421.15,0.0,2.65,348.76,0.0,0.0,0.45,0.0,0.0,435.73
3131,439.46,14.0,1,35,0,1,321.19,0.0,15.54,334.52,0.0,0.49,234.95,0.0,0.0,3.28,0.0,0.0,353.83
3132,177.5,20.0,0,19,0,1,122.36,0.0,10.11,112.71,0.0,0.1,73.69,0.0,0.0,0.0,0.0,0.0,122.92
3133,246.16,11.0,1,34,1,1,0.0,0.0,25.54,42.04,0.0,13.44,2.52,0.0,0.0,0.0,0.0,0.0,81.03
3134,91.69,11.0,1,28,1,1,0.0,0.0,16.0,55.75,0.0,4.0,4.81,0.0,0.0,0.0,0.0,0.0,75.75
3135,205.87,13.0,1,21,0,1,136.63,0.0,20.94,125.82,0.04,0.0,86.58,0.0,0.0,0.0,0.16,0.0,146.95
3136,544.87,22.0,1,28,0,2,0.0,0.0,12.96,351.04,0.0,39.02,32.69,0.0,0.0,0.0,0.0,0.0,403.01
3137,374.09,13.0,1,27,0,4,1431.79,0.0,33.2,375.82,0.0,0.0,286.13,0.0,0.0,0.0,0.0,0.0,409.02
3138,528.75,10.0,1,32,1,1,212.32,0.0,90.06,175.16,0.06,0.95,202.36,0.0,0.0,0.87,2.34,0.0,269.44
3139,112.43,15.0,1,34,0,1,0.0,0.0,11.92,83.23,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,95.14
3140,979.76,10.0,1,35,1,1,975.28,0.0,149.19,856.25,0.03,14.88,1009.78,0.0,0.0,0.78,0.0,4.25,1029.63
3141,202.36,11.0,1,22,0,1,123.13,0.0,48.02,97.06,0.0,0.05,81.85,0.0,0.0,0.0,0.0,0.0,145.12
3142,544.41,10.0,1,26,1,2,0.0,0.0,144.04,280.02,0.0,4.11,120.34,0.0,0.0,5.72,0.68,0.0,434.57
3143,177.9,19.0,1,32,0,2,318.55,0.0,39.94,119.33,0.0,0.0,91.88,0.0,0.0,0.0,0.0,0.0,159.28
3144,175.55,13.0,1,28,0,1,0.0,0.0,16.74,87.08,0.0,0.0,25.03,0.0,0.0,0.0,0.0,0.0,103.82
3145,1756.48,10.0,1,35,1,2,2607.99,0.0,581.9,1269.59,0.04,14.79,1645.58,0.0,0.0,13.65,25.42,0.23,1905.86
3146,434.64,11.0,1,36,0,1,0.0,0.0,15.65,311.74,0.0,0.09,66.16,0.0,0.0,0.0,0.0,0.0,327.48
3147,162.26,13.0,1,26,0,1,0.0,0.0,106.53,70.45,0.0,0.35,30.75,0.0,0.0,0.0,0.0,0.0,177.33
3148,420.55,15.0,1,32,0,1,364.29,0.0,79.08,226.01,0.0,4.46,295.7,0.0,0.0,6.95,0.0,0.87,318.23
3149,223.48,10.0,1,21,0,1,0.0,0.0,46.03,45.48,0.0,0.0,21.97,0.0,0.0,0.0,0.0,0.0,91.52
3150,621.65,19.0,1,35,0,1,0.0,0.0,21.2,564.86,0.0,1.04,359.14,0.0,0.0,0.0,0.0,0.0,587.1
3151,216.28,12.0,1,54,1,3,588.6,0.0,32.52,173.9,0.0,2.34,179.64,0.0,0.0,0.0,0.01,0.0,208.77
3152,678.71,19.0,1,30,0,1,646.77,0.0,113.72,560.87,0.0,0.78,490.51,0.0,0.0,0.31,0.0,7.1,689.88
3153,305.27,23.0,0,36,0,1,0.0,0.0,93.49,192.43,0.0,7.8,18.9,0.0,0.0,0.0,0.0,0.0,293.72
3154,239.67,22.0,1,27,1,1,138.31,0.0,52.02,110.02,0.2,0.0,118.2,0.0,0.0,0.51,0.0,0.0,162.74
3155,287.76,15.0,1,28,0,1,0.0,0.0,43.39,109.43,0.0,2.47,3.09,0.0,0.0,0.0,0.04,0.0,155.33
3156,312.04,11.0,1,24,0,1,83.87,0.0,3.36,91.49,0.0,5.0,15.22,0.0,0.0,0.0,0.0,0.0,99.85
3157,642.72,14.0,1,37,1,1,547.52,0.0,12.05,545.35,0.0,0.78,495.57,0.0,0.0,0.0,0.95,0.0,559.14
3158,111.2,10.0,0,44,1,3,0.0,0.0,25.85,70.44,0.0,0.0,15.02,0.0,0.0,0.0,0.64,0.0,96.93
3159,186.25,18.0,0,23,0,1,0.0,0.0,16.5,168.65,0.0,0.02,50.38,0.0,0.0,0.0,0.08,0.0,185.25
3160,497.2,11.0,1,28,0,1,247.62,0.0,41.33,228.07,0.0,0.0,217.86,0.0,0.0,0.0,0.0,0.0,269.4
3161,182.35,11.0,0,36,0,1,0.0,0.0,31.2,43.91,0.0,0.0,6.23,0.0,0.0,0.0,0.0,0.0,75.11
3162,466.33,11.0,1,25,0,1,0.0,0.0,37.35,246.82,0.0,1.18,75.34,0.0,0.0,7.76,0.59,0.0,293.71
3163,152.25,15.0,1,24,0,1,0.0,0.0,5.6,128.37,0.0,0.0,49.59,0.0,0.0,0.0,0.0,0.0,133.97
3164,230.63,21.0,0,23,0,1,132.14,0.0,40.59,100.68,1.29,1.03,131.03,0.0,0.0,0.0,0.0,0.0,143.59
3165,102.96,12.0,1,20,0,1,79.66,0.0,5.03,80.23,0.24,0.08,83.27,0.0,0.0,0.0,0.11,0.0,85.68
3166,867.94,21.0,1,46,1,3,107.99,0.0,347.11,381.14,0.0,4.24,84.91,0.0,0.0,0.0,0.0,0.0,732.49
3167,154.39,16.0,1,23,0,1,84.18,0.0,31.04,42.23,1.18,0.0,68.67,0.0,0.0,0.0,2.12,1.77,80.09
3168,128.42,11.0,0,20,1,1,117.38,0.0,27.94,88.45,0.0,0.98,55.29,0.0,0.0,0.0,0.0,0.0,117.38
3169,659.58,17.0,1,29,0,1,620.1,0.0,49.24,591.32,0.0,0.0,588.49,0.0,0.0,0.0,0.19,0.0,640.75
3170,428.21,11.0,1,39,1,1,0.0,0.0,209.55,256.54,0.0,0.0,57.41,0.0,0.0,0.0,0.0,0.0,466.09
3171,348.92,11.0,1,25,0,1,0.0,0.0,40.03,195.7,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,235.73
3172,1533.26,10.0,1,20,0,1,0.0,0.0,44.12,860.43,0.0,66.27,129.31,0.0,0.0,0.0,0.08,0.0,970.9
3173,225.25,17.0,0,50,0,1,224.92,0.0,6.99,233.27,0.0,0.0,78.88,0.0,0.0,0.0,0.0,0.0,240.26
3174,450.99,16.0,1,22,0,1,94.9,0.0,6.78,93.79,0.0,2.25,48.84,0.0,0.0,0.0,0.0,0.0,102.82
3175,527.46,17.0,1,31,0,1,0.0,0.0,6.74,452.78,0.0,0.13,136.49,0.0,0.0,0.0,0.0,0.0,459.65
3176,164.7,11.0,1,31,0,1,0.0,0.0,6.23,175.19,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,181.42
3177,547.97,10.0,1,28,0,1,0.0,0.0,52.73,294.21,0.0,3.0,67.26,0.0,0.0,0.0,8.35,0.0,358.29
3178,921.53,17.0,1,29,0,1,1246.01,0.0,542.07,371.27,0.0,0.0,889.94,0.0,0.0,0.0,0.0,0.0,913.34
3179,286.0,22.0,1,22,1,1,0.0,0.0,94.18,124.11,2.03,0.0,69.27,0.0,0.0,0.0,13.59,0.0,233.91
3180,437.11,23.0,0,29,0,1,269.32,0.0,33.33,221.8,0.0,0.0,233.76,0.0,0.0,1.1,0.0,0.0,256.23
3181,205.35,11.0,1,39,0,1,0.0,0.0,22.85,173.93,0.17,0.0,60.78,0.0,0.0,0.0,0.0,0.0,196.95
3182,199.08,10.0,1,33,1,1,0.0,0.0,72.67,142.37,0.0,0.0,42.29,0.0,0.0,0.0,2.73,0.0,217.77
3183,1647.36,12.0,1,25,0,1,0.0,0.0,45.07,439.37,0.0,0.58,19.7,0.0,0.0,0.0,0.0,0.0,485.03
3184,176.51,21.0,0,34,0,1,61.36,0.0,23.63,49.95,0.0,0.0,49.71,0.0,0.0,0.0,0.0,0.0,73.58
3185,357.81,23.0,1,30,0,2,375.44,0.0,45.71,328.33,0.0,14.29,333.09,0.0,0.0,0.69,0.0,1.03,391.07
3186,416.01,20.0,1,24,0,1,332.48,0.0,67.21,319.05,0.0,0.0,386.26,0.0,0.0,0.0,0.0,0.0,386.26
3187,425.19,16.0,1,27,0,1,0.0,0.0,34.76,283.85,0.0,0.52,65.62,0.0,0.0,0.0,0.0,0.0,319.14
3188,102.84,16.0,1,21,1,2,0.0,0.0,21.82,67.22,0.0,5.56,20.2,0.0,0.0,0.0,0.0,0.0,94.6
3189,161.72,18.0,1,26,0,1,166.92,0.0,27.79,139.13,0.0,0.0,132.8,0.0,0.0,0.0,0.0,0.0,166.92
3190,204.49,15.0,1,35,0,2,111.54,0.0,21.47,72.59,0.0,14.91,54.84,0.0,0.0,1.38,0.0,1.01,112.35
3191,225.43,11.0,0,25,0,1,0.0,0.0,39.51,119.22,0.0,0.0,20.52,0.0,0.0,0.0,0.0,0.0,158.73
3192,504.23,10.0,1,40,0,1,0.0,0.0,28.03,145.01,0.18,0.0,35.72,0.0,0.0,0.0,0.0,0.0,173.22
3193,157.87,20.0,1,21,0,1,83.21,0.0,9.99,59.84,0.0,0.0,51.59,0.0,0.0,0.0,1.69,0.0,71.52
3194,400.93,10.0,1,33,1,1,0.0,0.0,94.98,211.21,0.0,4.66,92.16,0.0,0.0,0.0,0.0,0.0,310.85
3195,326.61,11.0,0,36,0,1,0.0,0.0,23.33,194.54,0.0,0.47,28.19,0.0,0.0,0.0,0.0,0.0,218.34
3196,443.85,15.0,1,42,0,1,0.0,0.0,17.94,239.31,0.0,0.0,56.94,0.0,0.0,0.0,0.0,0.0,257.25
3197,284.58,11.0,1,24,0,1,0.0,0.0,13.44,187.44,0.4,0.0,88.69,0.0,0.0,0.0,0.0,0.0,201.27
3198,164.47,16.0,0,21,0,1,123.43,0.0,10.05,110.86,0.0,2.51,15.79,0.0,0.0,0.0,0.0,0.0,123.43
3199,937.25,18.0,1,50,0,1,0.0,0.0,216.13,611.16,0.0,4.89,104.83,0.0,0.0,8.16,0.0,0.0,840.34
3200,861.11,10.0,0,28,1,1,0.0,0.0,351.75,353.58,0.0,8.64,48.81,0.0,0.0,0.0,3.62,0.0,717.58
3201,151.09,17.0,0,40,0,1,136.23,0.0,3.76,110.86,0.0,21.84,51.83,0.0,0.0,0.0,0.0,0.0,136.46
3202,273.6,11.0,1,46,1,1,0.0,0.0,24.14,122.1,0.0,0.6,11.36,0.0,0.0,0.0,0.0,0.0,146.84
3203,70.44,10.0,1,21,1,2,0.0,0.0,2.74,51.69,0.04,0.0,38.42,0.0,0.0,0.0,0.0,0.0,54.47
3204,204.97,20.0,1,20,0,1,0.0,0.0,28.6,55.95,1.16,2.71,8.14,0.0,0.0,0.0,0.0,0.0,88.42
3205,212.16,14.0,1,29,0,1,130.3,0.0,39.05,139.47,0.0,0.0,150.54,0.0,0.0,0.0,0.0,0.0,178.52
3206,532.71,16.0,1,31,0,1,0.0,0.0,73.82,292.3,0.0,0.59,54.41,0.0,0.0,0.0,0.0,0.0,366.7
3207,373.37,18.0,1,24,0,1,0.0,0.0,13.88,139.45,0.0,0.0,33.52,0.0,0.0,0.0,0.0,0.0,153.33
3208,204.29,11.0,1,20,1,1,185.02,0.0,43.8,152.57,0.15,1.0,175.37,0.0,0.0,0.0,3.32,0.0,200.85
3209,686.4,11.0,1,29,0,1,0.0,0.0,306.44,431.71,0.0,5.62,74.23,0.0,0.0,1.07,0.0,0.0,744.83
3210,641.72,17.0,1,36,0,1,0.0,0.0,48.92,202.39,0.0,54.86,10.18,0.0,0.0,0.0,0.0,0.0,306.17
3211,468.04,22.0,0,31,0,1,622.83,0.0,64.0,450.16,0.0,0.49,445.23,0.0,0.0,0.0,2.73,0.0,517.38
3212,647.79,15.0,1,38,0,1,672.36,0.0,125.78,416.11,0.0,0.0,453.75,0.0,0.0,2.24,0.0,0.0,544.14
3213,94.38,17.0,1,44,0,1,55.22,0.0,17.4,40.49,0.0,0.16,61.66,0.0,0.0,3.61,0.0,0.0,61.66
3214,714.11,10.0,1,27,1,1,414.12,0.0,125.52,346.55,0.45,0.0,473.73,0.0,0.0,0.0,0.0,1.21,474.94
3215,574.5,14.0,1,28,0,1,0.0,0.0,79.17,327.52,0.0,0.0,8.19,0.0,0.0,0.0,0.0,0.0,406.69
3216,2057.3,10.0,1,38,1,1,0.0,0.0,237.15,1153.04,0.0,0.0,132.88,0.0,0.0,0.0,0.0,0.0,1390.19
3217,260.42,11.0,1,35,0,1,149.15,0.0,5.46,160.73,0.0,0.0,94.19,0.0,0.0,0.0,0.0,0.0,166.19
3218,70.93,11.0,1,25,0,1,81.0,0.0,6.65,61.76,0.0,0.0,68.6,0.0,0.0,0.0,0.2,0.0,68.6
3219,662.14,10.0,1,24,0,1,562.73,0.0,136.93,452.16,0.68,1.36,476.69,0.0,0.0,0.0,7.4,32.77,664.07
3220,1021.44,21.0,1,38,0,1,0.0,0.0,287.3,405.95,0.0,16.11,43.37,0.0,0.0,0.0,0.0,0.0,709.36
3221,219.09,11.0,1,21,0,1,0.0,0.0,15.49,110.06,0.0,0.0,46.42,0.0,0.0,0.0,0.0,0.0,125.55
3222,2167.73,19.0,1,35,0,1,560.57,0.0,99.56,513.03,0.08,6.78,526.39,0.0,0.0,0.43,0.0,1.04,621.97
3223,162.45,18.0,1,25,0,1,170.43,0.0,29.25,132.85,0.0,0.0,156.72,0.0,0.0,0.0,0.0,0.0,162.1
3224,345.79,20.0,0,25,1,1,0.0,0.0,56.42,293.67,0.0,4.07,56.81,0.0,0.0,0.0,8.52,0.0,362.68
3225,547.87,20.0,1,28,0,1,281.58,0.0,74.26,155.64,0.0,51.48,194.45,0.0,0.0,0.0,0.02,15.51,312.42
3226,412.12,11.0,1,29,1,1,0.0,0.0,43.44,257.34,0.0,0.56,65.37,0.0,0.0,0.78,0.0,0.0,302.12
3227,694.41,22.0,0,22,0,1,0.0,0.0,56.1,422.26,0.0,0.0,179.78,0.0,0.0,0.0,0.0,0.0,478.36
3228,733.53,10.0,0,38,1,2,30.62,0.0,46.97,225.46,0.38,12.28,96.14,0.0,0.0,0.0,0.0,0.0,285.08
3229,625.38,14.0,0,54,0,1,639.1,0.0,119.27,485.18,0.0,0.0,338.99,0.0,0.0,0.28,0.0,0.0,604.74
3230,231.09,10.0,1,41,1,1,0.0,0.0,38.86,141.59,0.24,0.0,63.04,0.0,0.0,0.0,3.8,0.0,184.5
3231,118.54,17.0,1,26,0,1,121.15,0.0,10.56,117.55,0.0,0.22,18.69,0.0,0.0,0.0,0.0,0.0,128.34
3232,302.81,11.0,1,37,1,1,0.0,0.0,30.35,301.66,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,332.29
3233,632.63,17.0,1,36,0,1,888.49,0.0,358.19,214.12,0.0,0.2,520.83,0.0,0.0,0.0,0.0,0.0,572.5
3234,475.32,16.0,1,32,0,1,469.39,0.0,49.59,426.8,0.0,1.72,148.36,0.0,0.0,0.51,0.0,4.45,487.51
3235,1000.84,14.0,1,39,1,1,0.0,0.0,312.27,272.16,0.0,0.0,78.69,0.0,0.0,0.0,0.0,0.0,584.43
3236,887.5,23.0,1,29,0,1,0.0,0.0,133.46,671.85,0.0,0.0,134.64,0.0,0.0,0.0,0.0,0.0,805.3
3237,370.42,18.0,0,51,0,1,383.24,0.0,119.09,253.46,0.0,2.19,374.74,0.0,0.0,0.0,0.0,0.0,374.74
3238,1616.66,22.0,1,44,1,1,0.0,0.0,62.84,1047.65,0.0,0.56,481.73,0.0,0.0,12.83,0.0,0.0,1123.88
3239,234.09,16.0,1,28,0,1,0.0,0.0,10.98,70.4,0.0,0.16,10.62,0.0,0.0,0.0,0.0,0.0,81.54
3240,431.42,16.0,0,51,1,1,216.39,0.0,96.55,134.13,0.0,0.84,228.57,0.0,0.0,0.0,0.0,0.0,231.51
3241,282.75,11.0,1,43,0,1,0.0,0.0,48.41,228.12,0.0,0.1,67.42,0.0,0.0,0.0,0.0,0.0,276.63
3242,434.3,18.0,0,24,0,1,423.96,0.0,310.46,72.54,0.0,65.31,431.93,0.0,0.0,0.0,0.0,0.0,448.31
3243,114.36,12.0,1,37,0,1,78.43,0.0,9.47,76.23,0.0,0.0,56.84,0.0,0.0,0.0,0.0,0.0,85.7
3244,448.22,16.0,1,42,0,1,528.68,0.0,33.62,429.68,0.0,0.18,358.17,0.0,0.0,0.0,0.0,0.0,463.47
3245,374.23,11.0,1,39,0,1,0.0,0.0,34.67,362.88,0.0,5.07,31.58,0.0,0.0,0.0,0.0,0.0,402.62
3246,297.44,15.0,1,32,0,1,267.13,0.0,11.2,246.93,0.0,10.35,57.51,0.0,0.0,0.45,0.0,0.0,268.92
3247,863.08,13.0,1,34,0,1,0.0,0.0,20.82,412.41,0.0,11.46,30.8,0.0,0.0,0.0,0.0,0.0,444.68
3248,458.66,10.0,0,53,1,1,426.59,0.0,57.65,372.78,0.04,0.0,421.13,0.0,0.0,0.0,0.41,0.0,430.88
3249,721.45,18.0,1,25,0,1,660.69,0.0,260.42,418.76,0.0,1.31,643.95,0.0,0.0,2.37,0.0,0.0,682.86
3250,802.6,10.0,1,41,1,1,0.0,0.0,43.63,371.21,0.0,4.72,96.14,0.0,0.0,44.87,0.0,0.0,464.43
3251,294.13,13.0,1,39,0,1,82.35,0.0,11.78,62.59,0.0,0.0,47.07,0.0,0.0,0.0,0.0,0.0,74.37
3252,349.54,19.0,1,33,0,1,0.0,0.0,56.11,285.31,0.0,18.06,18.94,0.0,0.0,0.0,0.0,0.0,359.47
3253,585.99,20.0,1,29,0,1,0.0,0.0,75.3,210.66,0.0,3.33,13.37,0.0,0.0,0.0,0.0,0.0,289.29
3254,593.27,12.0,1,33,0,1,135.43,0.0,12.78,141.37,0.0,0.0,114.67,0.0,0.0,0.0,0.0,0.0,154.15
3255,440.85,10.0,1,41,0,1,0.0,0.0,103.42,162.94,0.0,0.56,26.23,0.0,0.0,10.38,0.0,0.0,277.3
3256,136.74,11.0,1,35,1,1,0.0,0.0,18.03,111.23,0.0,0.0,71.7,0.0,0.0,0.0,0.0,0.0,129.26
3257,780.92,10.0,1,39,1,1,0.0,0.0,147.78,598.99,0.27,1.46,163.28,0.0,0.0,7.55,0.0,0.0,756.04
3258,345.01,16.0,0,40,1,1,276.76,0.0,26.35,159.44,0.0,1.4,131.0,0.0,0.0,0.92,0.0,17.33,222.78
3259,202.45,13.0,0,42,0,1,239.75,0.0,8.08,177.71,0.0,1.83,180.52,0.0,0.0,0.0,0.0,0.0,187.62
